Universidad César Vallejo|Peru
Universidad Particular de Chiclayo|Peru
Universidad de Piura|Peru
Universidad de Huánuco|Peru
Universidad de Lambayeque|Peru
Universidad Particular Inca Garcilaso de la Vega|Peru
Universidad Los Angeles de Chimbote|Peru
Universidad de Lima|Peru
Universidad Privada Juan Mejía Baca|Peru
Universidad Nacional del Callao|Peru
Universidad Nacional del Altiplano|Peru
Universidad Nacional de la Amazonía Peruana|Peru
Universidad Nacional Santiago Antúnez de Mayolo|Peru
Universidad Nacional Agraria de la Selva|Peru
Universidad Nacional de Cajamarca|Peru
Universidad Nacional del Centro del Perú|Peru
Universidad Nacional Daniel Alcides Carrion|Peru
Universidad Nacional de Educación Enrique Guzmán y Valle|Peru
Universidad Nacional Federico Villarreal|Peru
Universidad Nacional Hermilio Valdizan|Peru
Universidad Nacional San Luis Gonzaga|Peru
Universidad Nacional de Ingeniería|Peru
Universidad Femenina del Sagrado Corazón|Peru
Universidad Nacional de La Libertad, Trujillo|Peru
Universidad Nacional Jorge Basadre Grohmann|Peru
Universidad Nacional José Faustino Sánchez Carrión|Peru
Universidad Nacional Mayor de San Marcos|Peru
Universidad Nacional de Piura|Peru
Universidad Nacional Pedro Ruíz Gallo|Peru
Universidad Nacional de San Antonio Abad|Peru
Universidad Nacional de San Agustin|Peru
Universidad Nacional de San Cristóbal de Huamanga|Peru
Universidad Nacional de Santa - Chimbote|Peru
Universidad Nacional de San Martín|Peru
Universidad Nacional de Tumbes|Peru
Universidad Nacional de Ucayali|Peru
Universidad Privada Antenor Orrego|Peru
Universidad Peruana de Ciencias Aplicadas|Peru
Universidad Peruana Cayetano Heredia|Peru
Universidad Peruana de Ciencias e Informática|Peru
Universidad del Pacifico|Peru
Universidad Peruana Union|Peru
Universidad Privada Los Andes|Peru
Universidad Privada del Norte|Peru
Universidad Privada Sergio Bernales|Peru
Universidad Privada San Juan Bautista|Peru
Universidad Privada de Tacna|Peru
Universidad Ricardo Palma|Peru
Universidad Privada San Pedro|Peru
Universidad Católica Santo Toribio de Mogrovejo|Peru
Universidad San Martin de Porres|Peru
Universidad San Pablo|Peru
Universidad Señor de Sipán|Peru
Universidad Tecnológica de los Andes de Apurímac|Peru
Universidad Tecnológica del Peru|Peru
Universidad Norbert Wiener|Peru
Adamson University|Philippines
Ateneo de Davao University|Philippines
Ateneo de Manila University|Philippines
Ateneo de Naga University|Philippines
Ateneo de Zamboanga University|Philippines
Aquinas University|Philippines
De La Salle University, Araneta|Philippines
Arellano University|Philippines
Angeles University|Philippines
Adventist University of the Philippines|Philippines
Araullo University|Philippines
Bicol University|Philippines
Benguet State University|Philippines
Bulacan State University|Philippines
Centro Escolar University|Philippines
Central Mindanao University|Philippines
Central Philippine University|Philippines
Cagayan State University|Philippines
Capitol University|Philippines
Davao Doctors College|Philippines
De La Salle University|Philippines
Don Mariano Marcos Memorial State University|Philippines
Divine Word College of Legazpi|Philippines
Our Lady of Fatima University|Philippines
Feati University|Philippines
Far Eastern University|Philippines
Foundation University|Philippines
Holy Angel University|Philippines
College of the Holy Spirit|Philippines
Information and Communications Technology Academy|Philippines
Isabela State University|Philippines
Irish University Business School, Cebu|Philippines
Liceo de Cagayan University|Philippines
Colegio de San Juan de Letran|Philippines
Leyte Normal University|Philippines
Lyceum of the Philippines University|Philippines
Leyte State University|Philippines
Manila Central University|Philippines
Manuel L. Quezon University|Philippines
Mariano Marcos State University|Philippines
Manuel S. Enverga University Foundation|Philippines
Mindanao State University - Iligan Institute of Technology|Philippines
Mindanao State University|Philippines
Misamis University|Philippines
Mountain View College|Philippines
Notre Dame of Marbel University|Philippines
Notre Dame University|Philippines
New Era University|Philippines
National University|Philippines
Northwestern University of the Philippines|Philippines
Philippine Christian University|Philippines
University of Perpetual Help, System Dalta|Philippines
University of the City of Manila|Philippines
Philippine Military Academy|Philippines
Philippine Normal University|Philippines
Pangasinan State University|Philippines
Palawan State University|Philippines
Polytechnic University of the Philippines|Philippines
Philippine Women's University|Philippines
Rizal Technological University|Philippines
San Beda College|Philippines
Saint Louis College|Philippines
Saint Louis University|Philippines
Saint Mary's University|Philippines
Saint Paul University|Philippines
Samar State University|Philippines
Silliman University|Philippines
Southwestern University|Philippines
Technological University of the Philippines|Philippines
University of the Assumption|Philippines
University of Asia and the Pacific|Philippines
University of Baguio|Philippines
University of Batangas|Philippines
University of the Cordilleras|Philippines
University of Cagayan Valley|Philippines
University of the East, Coloocan|Philippines
University of the East, Manila|Philippines
University of Eastern Philippines|Philippines
University of the East, Ramon Magsaysay Memorial Medical Center|Philippines
University of the Immaculate Conception|Philippines
University of lloilo|Philippines
University of Mindanao|Philippines
University of Nueva Caceres|Philippines
University of Northeastern Philippines|Philippines
University of Bohol|Philippines
University of Cebu|Philippines
University of Manila|Philippines
University of Negros Occidental-Recoletos|Philippines
University of Northern Philippines|Philippines
University of Pangasinan|Philippines
University of the Philippines Baguio|Philippines
University of the Philippines Diliman|Philippines
University of the Philippines Visayas - Cebu High School|Philippines
University of Perpetual Help|Philippines
University of the Philippines Los Banos|Philippines
University of the Philippines Manila|Philippines
University of the Philippines Mindanao|Philippines
University of the Philippines Open University|Philippines
University of the Philippines Visayas|Philippines
University of Regina Carmeli|Philippines
University of San Agustin|Philippines
University of San Carlos|Philippines
University of Southeastern Philippines|Philippines
University of San Jose Recoletos|Philippines
University of Saint La Salle|Philippines
University of Southern Mindanao|Philippines
University of Southern Philippines Foundation|Philippines
University of Santo Tomas|Philippines
University of the Visayas|Philippines
Virgen Milagrosa University Foundation|Philippines
Wesleyan University Philippines|Philippines
Western Mindanao State University|Philippines
West Visayas State University|Philippines
Central Luzon State University|Philippines
Tarlac State University|Philippines
Xavier University|Philippines
Zachodniopomorska School of Science and Engineering|Poland
Fine Arts Academy "Jan Matejko" in Cracow|Poland
Academy of Economics in Katowice|Poland
Academy of Economics in Cracow|Poland
Academy of Economics in Poznan|Poland
Academy of Economics in Wroclaw|Poland
AGH University of Science and Technology|Poland
Academy of Humanities and Economics in Lodz|Poland
Medical Academy Ludwik Rydygier in Bydgoszcz|Poland
Medical Academy in Bialystok|Poland
Medical Academy in Gdansk|Poland
Music Academy "Karol Szymanowski" in Katowice|Poland
Medical Academy in Lodz|Poland
Medical Academy in Lublin|Poland
Adam Mickiewicz University of Poznan|Poland
Music Academy "Felix Nowowiejski" in Bydgoszcz|Poland
Music Academy "Stanislaw Moniuszko" in Gdansk|Poland
Music Academy in Cracow|Poland
Music Academy in Lodz|Poland
Music Academy "Ignacy Jana Paderewski" in Poznan|Poland
Music Academy "Karol Lipinski" in Wroclaw|Poland
Medical Academy in Warszawa|Poland
Medical Academy in Wroclaw|Poland
Polonia University in Czêstochowa|Poland
Akademia Podlaska|Poland
Agricultural University of Cracow|Poland
Agricultural University of Lublin|Poland
Agricultural University of Szczecin|Poland
Agricultural-Technical Academy in Olsztyn|Poland
Agricultural University of Wroclaw|Poland
Fine Arts Academy in Gdansk|Poland
Fine Arts Academy in Katowice|Poland
Fine Arts Academy Wladyslaw Strzeminski in Lodz|Poland
Fine Arts Academy in Poznan|Poland
Fine Arts Academy in Warsaw|Poland
Fine Arts Academy in Wroclaw|Poland
Aleksander Zelwerowicz State Theatre Academy|Poland
Agricultural University of Poznan|Poland
Physical Education Academy "Jozef Pilsudski" in Warsaw|Poland
Physical Education Academy "Jedrzej Sniadecki" in Gdansk|Poland
Physical Education Academy in Katowice|Poland
University School of Physical Education|Poland
Physical Education Academy "Eugeniusz Piasecki" in Poznan|Poland
Physical Education Academy in Wroclaw|Poland
Music Academy "Fryderyk Chopin" in Warszaw|Poland
Collegium Civitas|Poland
University of Lower Silesia of the Association for the Advancement of Education in Wroclaw.|Poland
European Academy of Arts in Warsaw|Poland
State Film, Television and Theatre Higher School Leon Schiller in Lodz|Poland
Silesian School of Economics and Languages|Poland
Katowice School of Economics|Poland
French Institute of Management|Poland
Andrzej Frycz Modrzewski Cracow College|Poland
Catholic University of Lublin|Poland
Lazarski School of Commerce and Law|Poland
Technical University of Radom|Poland
Teacher Training College of Revalidation, Rehabilitation and Physical Education|Poland
Pomeranian Academy of Medicine in Szczecin|Poland
Technical University of Bialystok|Poland
Technical University of Czestochowa|Poland
Technical University of Gdansk|Poland
Polish-Japanese Institute of Information Technology in Warsaw|Poland
Technical University of Cracow|Poland
Technical University of Lodz|Poland
Technical University of Lublin|Poland
Silesian Technical University of Gliwice|Poland
Technical University of Opole|Poland
Technical University of Rzeszow|Poland
Pedagogical University of Kielce|Poland
Poznan University of Life Sciences|Poland
Technical University of Poznan|Poland
Warsaw University of Technology|Poland
Technical University of Wroclaw|Poland
Ludwik Solski State Academy of Theatre in Cracow|Poland
Walcz College|Poland
Staszic Pila College|Poland
Technical University of Zielona Gora|Poland
Christian Theological Academy in Warszaw|Poland
Agricultural University of Warsaw|Poland
Warsaw School of Economics|Poland
Silesian Academy of Medicine in Katowice|Poland
Warsaw School of Social Psychology|Poland
Technical University of Kielce|Poland
Technical University of Koszalin|Poland
Technical University of Szczecin|Poland
Józef Tyszkiewicz College of Business and Computer Science in Bielsko-Biala|Poland
University of Bialystok|Poland
Jagiellonian University Cracow|Poland
Cardinal Stefan Wyszynski University in Warsaw|Poland
Maria Curie-Sklodowska University Lublin|Poland
University of Lodz|Poland
University of Opole|Poland
Nicolaus Copernicus University of Torun|Poland
University of Gdansk|Poland
Pedagogical University of Rzeszow|Poland
University of Szczecin|Poland
University of Wroclaw|Poland
University of Silesia|Poland
Medical Academy Karol Marcinkowski in Poznan|Poland
University of Technology and Life Sciences|Poland
University of Warsaw|Poland
University of Wamia and Masuria in Olsztyn|Poland
Pawel Wlodkowic University College in Plock|Poland
Higher School o Business/National Louis University(WSB/NLU) in Nowy Sacz|Poland
Poznan School of Banking|Poland
Higher School o Business in Tarnow|Poland
University of Finance and Management in Bialystok|Poland
Aleksander Gieysztor School of Humanities in Pultusk|Poland
Ryszard Lazarski University of Commerce and Law in Warsaw|Poland
College of Computer Science in Lodz|Poland
Warsaw School of Information Technology|Poland
University of Information Technology and Management in Rzeszow|Poland
Gdynia Maritime Academy|Poland
Academy of International Economic and Political Relations, Gdynia|Poland
Maritime University in Szczecin|Poland
Pedagogical University of Bydgoszcz|Poland
Pedagogical University of Czestochowa|Poland
Leon Kozminski Academy of Entrepreneurship and Mangement in Warsaw|Poland
Pedagogical University of Krakow|Poland
Pedagogical University of Slupsk|Poland
Maria Grzegorzewska College for Special Education|Poland
Pedagogical University of the Polish Association for Adult Education in Warsaw|Poland
Pedagogical University of Zielona Gora|Poland
University of Insurance and Banking in Warsaw|Poland
School of Banking and Management in Cracow|Poland
University of Management and Marketing|Poland
Gdansk Management College|Poland
Polish Open University in Warsaw (WSZ/POU)|Poland
West Pomeranian Business School in Szczecin|Poland
Instituto Superior de Informática e Gestão|Portugal
Escola Nautica Infante D. Henrique|Portugal
Escola Superior de Artes e Design|Portugal
Escola Superior de Hotelaria e Turismo do Estoril|Portugal
European University Portugal|Portugal
Instituto de Artes Visuais, Design e Marketing - IADE|Portugal
Instituto Superior Novas Profissões - INP|Portugal
Instituto Superior D. Afonso III - INUAF|Portugal
Instituto Politécnico de Beja|Portugal
Instituto Politécnico de Bragança|Portugal
Instituto Politécnico do Cávado e do Ave|Portugal
Instituto Politécnico de Castelo Branco|Portugal
Instituto Politécnico de Coimbra|Portugal
Instituto Politécnico da Guarda|Portugal
Instituto Piaget|Portugal
Instituto Politécnico de Leiria|Portugal
Instituto Politécnico de Lisboa|Portugal
Instituto Politécnico de Portalegre|Portugal
